DATE,avg_sell_price_tick,price_high_b,avg_sell_price_wrds,avg_price_m,avg_buy_price_Retail,price_high_m,avg_buy_price_Inst20k,avg_buy_price_Inst50k,avg_buy_price_LR,BestBidDepth_Share_tw
2023-06-12,225.70721733,221.7,225.71712229,225.73012185,225.68442546,229.29,225.7416994,225.56584313,225.73295295,215.49990046
2023-06-13,232.3774246,232.8985,232.41375778,232.40250673,232.30630518,234.53,232.40749088,232.36627016,232.38031764,208.2258781
2023-06-14,236.72916127,234.9,236.71916794,236.74587112,236.73200722,239.63,236.76003591,236.73384067,236.76708796,256.22014482
2023-06-15,241.93087058,239.0,241.89987297,241.96110383,241.92468594,244.86,241.87037861,241.96835085,242.00406503,262.60767768
2023-06-16,245.02933978,248.2,245.01152698,245.02284194,244.87944725,247.72,245.10186479,245.58299306,245.05363406,449.08632029
2023-06-20,240.66568141,249.15,240.67882462,240.64411573,240.49669506,245.1,240.80154878,240.78177377,240.6362926,221.32908418
2023-06-21,239.24195326,244.26,239.24496767,239.26410025,239.08813405,242.43,239.38567405,239.43942378,239.28664345,208.72942417
2023-06-22,246.51752335,238.92,246.52500007,246.54654356,246.48023486,249.3099,246.43083231,246.68275127,246.54837593,205.43878203
2023-06-23,246.04579932,249.6,246.05968702,246.06994861,246.28516532,248.66,246.05193867,245.78969584,246.0779674,185.70403633
2023-06-26,246.36715982,248.0,246.34316496,246.40350316,246.80066833,250.55,246.35505885,246.81979071,246.44805515,199.97064435
2023-06-27,251.3956506,245.51,251.41955877,251.39049199,251.53932981,253.53,251.31940911,251.57424528,251.34401908,219.012849
2023-06-28,252.53042921,253.0,252.52644669,252.55106689,252.54092781,255.48,252.52702642,252.68131204,252.56249632,215.60493609
2023-06-29,252.47835372,258.87,252.46714186,252.4839068,252.46608413,254.93,252.49566225,252.53484974,252.51114091,247.25188141
2023-06-30,255.12400341,257.14,255.08527302,255.17324353,255.25716001,256.83,255.25221381,255.23535506,255.26021021,242.15322054
2023-07-03,254.01293422,259.0,254.00577873,254.02165258,253.97323047,255.49,254.06510341,254.06393575,254.07266394,184.03855729
2023-07-05,256.50331825,256.0,256.44891512,256.53125993,256.49495625,258.88,256.52003836,256.49474174,256.59656481,198.14322921
2023-07-06,253.56470706,261.8685,253.5830139,253.56047613,253.55767155,255.535,253.4833303,253.4032024,253.54849044,225.97950117
2023-07-07,249.49560966,255.4,249.44164332,249.5542036,249.76280167,253.1374,249.57945482,250.195993,249.6976743,228.95083266
2023-07-10,248.39766243,249.0,248.39365496,248.4315509,248.48594652,251.29,248.48881389,248.73333032,248.46807268,212.14326229
2023-07-11,249.31119234,250.51,249.31691318,249.35687769,249.46259887,251.0,249.30356784,249.57476065,249.39539171,192.42157675
2023-07-12,236.46867025,253.6,236.52586703,236.48336594,236.27215708,252.0,236.43889529,236.24802579,236.46249135,219.43374963
2023-07-13,239.47182747,237.4,239.489988,239.5698882,239.65483464,254.64,239.61609995,239.59630938,239.58647523,193.58401476
2023-07-14,240.38261574,243.69,240.36340216,240.41660292,240.37573692,242.83,240.49223359,240.70771368,240.45461397,188.99325066
2023-07-17,247.63319485,242.62,247.60524971,247.67201321,247.82910724,250.8,247.51477927,247.36819626,247.70236049,214.8397476
2023-07-18,247.72418916,251.1,247.67533393,247.74958176,247.78458335,250.388,247.81849561,247.91937544,247.84913044,245.76031786
2023-07-19,247.25409896,256.2685,247.22715936,247.26901368,247.24185475,250.25,247.29993335,247.5109,247.30729914,227.37221707
2023-07-20,243.03344774,246.0,243.02823096,243.0630512,242.94766852,247.5299,243.27283202,243.46868935,243.09566032,224.12537508
2023-07-21,244.76686553,245.0,244.77323157,244.78969375,244.94164134,246.39,244.77548914,244.70784927,244.79666431,211.91432553
2023-07-24,242.55269767,245.7785,242.54776866,242.57419314,242.55189489,245.99,242.64093778,242.48078325,242.61114837,209.01300174
2023-07-25,243.97178206,245.7,243.96478069,243.99389918,244.08960242,246.9999,244.01910839,244.23997427,244.02133751,188.88282265
2023-07-26,244.59313781,245.38,244.5490336,244.67775053,244.81158689,248.6499,244.79110384,245.31510399,244.80318473,227.89694831
2023-07-27,246.38843147,249.25,246.39518422,246.44721327,246.59454014,249.83,246.47355045,246.72885559,246.50137197,225.69653918
2023-07-28,247.67003039,248.3,247.67949309,247.7128443,247.49810867,249.3,247.78753305,247.60572701,247.74647982,185.83884389
2023-07-31,249.30881722,250.16,249.27457795,249.36771195,249.4283228,253.37,249.57740491,249.97775773,249.46087278,204.04622014
2023-08-01,251.81980123,251.49,251.78088239,251.86605772,251.93886092,254.04,251.90778759,252.01130265,251.94156042,207.6815285
2023-08-02,238.0951547,252.35,238.19621398,238.04538859,237.95082082,253.17,237.81681909,238.15387373,237.93567522,210.14674803
2023-08-03,235.04400535,236.96,235.36310166,236.44539928,236.38861504,238.81,236.58230123,236.4683841,236.48723208,206.30418814
2023-08-04,217.45903684,227.0,217.45462728,217.39564167,217.27650901,225.7,217.66361728,217.52030305,217.46964976,232.26692926
2023-08-07,215.15073902,228.12,215.15220723,215.1168945,215.04813384,238.62,215.12975531,215.13746016,215.13058326,183.18535564
2023-08-08,210.04246258,215.24,210.02164415,210.04040899,210.01130065,212.9,210.09505654,210.11012857,210.09194209,179.98566505
2023-08-09,212.24080341,214.0,212.21541863,212.28507576,212.40916888,213.8288,212.39678801,212.34716416,212.34644649,189.31315878
2023-08-10,215.1890289,216.51,215.08623757,215.25085652,215.53457963,218.4519,215.52419234,215.47721669,215.41331786,214.3119377
2023-08-11,218.24314967,217.13,218.22789169,218.30055292,218.3645813,220.57,218.33211487,218.29583422,218.33379419,194.84199537
2023-08-14,218.97919467,220.0,218.96363386,219.01566032,219.0922094,221.77,219.04316886,219.11699641,219.06502411,190.85702271
2023-08-15,216.84842877,220.3,216.85190697,216.85887522,216.91121251,219.6699,216.79166574,216.84508657,216.86591663,183.85908757
2023-08-16,214.97477885,217.5,214.9464231,215.01229088,215.11542532,216.94,214.89769197,215.33721011,215.07129116,201.10366838
2023-08-17,209.11442186,215.55,209.10267476,209.11845078,209.10263781,213.885,209.09766233,209.26666018,209.13989825,184.25505324
2023-08-18,212.63063285,208.0,212.90357727,208.66122099,208.712503,211.25,208.84929898,208.72582819,208.77997747,178.61174804
2023-08-21,241.72831583,236.99,241.67584176,241.97443762,242.24573095,246.3,242.02130787,242.00612337,242.00194954,236.67402237
2023-08-22,234.68318333,242.95,234.73268895,234.61230429,234.70753361,242.34,234.66719729,234.81007171,234.55780639,212.04768508
2023-08-23,235.7310561,236.97,235.71751519,235.75998743,235.75002702,237.245,235.78408225,235.84290186,235.79964786,233.78340536
2023-08-24,230.46395263,238.37,230.45186496,230.50211512,230.90514416,238.24,230.41687823,230.51421468,230.59153108,221.62155576
2023-08-25,229.58311539,230.21,229.49699356,229.62457771,229.6401879,232.05,229.88079034,229.85098226,229.75828841,248.486392
2023-08-28,231.00580562,233.0,230.95599489,231.05944233,230.91004085,233.11,231.16230979,231.03492766,231.16941955,243.69604764
2023-08-29,233.18334801,233.82,233.16272871,233.21100704,233.17975624,234.25,233.30538364,233.26853963,233.25929067,205.26681332
2023-08-30,237.67037282,235.62,237.67076326,237.6867924,237.73675158,239.4399,237.70233696,237.61858045,237.69641049,220.32405777
2023-08-31,242.35670122,240.03,242.36335384,242.39312973,242.29377735,243.83,242.43709766,242.42915507,242.41099121,208.5912954
2023-09-01,242.08926118,245.5,242.0640477,242.07152921,241.98179268,244.77,242.25139619,242.24494091,242.10105785,180.72856471
2023-09-05,243.6525366,242.8,243.64422875,243.69853839,243.5798656,245.27,243.75368941,243.44307596,243.74223464,209.23724454
2023-09-06,244.61607543,245.4,244.60123242,244.6415428,244.52146798,246.0,244.68455413,244.7500206,244.68567171,179.40143939
2023-09-07,245.09930238,245.21,245.04534806,245.16580721,245.19022872,247.0699,245.30139794,245.18318829,245.27079012,215.36941431
2023-09-08,248.39473264,247.0,248.37177706,248.43802659,248.50870314,249.9,248.476717,248.45483992,248.47950841,197.16578199
2023-09-11,252.04331954,251.82,252.08046919,252.05817946,251.98773597,254.23,252.11723826,252.08320376,252.02700274,213.97649882
2023-09-12,247.90946694,254.68,247.93370465,247.89092805,248.1442141,253.0,247.89301745,248.13595331,247.85655677,180.83282905
2023-09-13,245.93159347,249.12,245.91305581,245.97239031,245.9905664,247.77,246.05684282,246.11405783,246.01460866,224.249878
2023-09-14,246.26646194,248.67,246.26819539,246.28417811,246.37458512,248.32,246.25436883,246.31453182,246.30284057,223.97604925
2023-09-15,240.65248369,246.47,240.65486519,240.62146522,240.67395789,245.82,240.64091309,240.66356683,240.60664491,210.92038334
2023-09-18,240.86856021,241.02,240.84092479,240.89730095,241.05545218,253.14,240.8282999,240.75594887,240.94826002,188.37711378
2023-09-19,235.41275133,241.02,235.4088302,235.42018764,235.42510799,238.84,235.37210452,235.31850039,235.45749168,217.82576826
2023-09-20,236.5690472,249.15,236.5589888,236.6071132,236.67243019,238.875,236.64218226,236.75019737,236.64414692,202.69851349
2023-09-21,228.87694895,234.75,228.85478999,228.8589033,228.83409568,233.2,228.96873091,228.92508463,228.88619812,194.73727931
2023-09-22,228.92766217,229.95,228.93696917,228.94071561,229.01859001,230.77,228.9431296,228.92327582,228.94239807,195.44321483
2023-09-25,226.18816555,232.2,226.19638697,226.21239411,226.24833755,227.95,226.23087693,226.2636665,226.23941235,185.52753933
2023-09-26,225.93804374,226.89,225.9299791,225.94908379,225.89493943,227.8199,225.9823794,226.02194565,225.96746989,180.97393394
2023-09-27,231.17849092,229.37,231.1545342,231.21523072,231.19271685,233.5488,231.28264437,231.18336507,231.25955886,190.5825948
2023-09-28,234.58368299,233.17,234.57246081,234.62694909,234.67829906,237.3,234.64848766,234.82009548,234.66529771,186.37937191
2023-09-29,235.93712766,239.0,235.89394675,235.92507463,236.00528899,238.5,235.98036649,235.92753548,235.96284942,192.52839923
2023-10-02,235.92172927,237.89,235.91177304,235.93809044,235.93419406,238.2,235.94686112,236.04843813,235.96204356,208.33235774
2023-10-03,232.94786399,237.48,232.8890521,232.95106993,232.82122521,237.61,232.94739321,232.9043663,233.01414528,208.17960377
2023-10-04,235.84718032,234.5,235.83655042,235.87276273,235.73648784,237.57,235.91579111,235.87287833,235.89134832,192.08363294
2023-10-05,236.02199759,237.65,236.03817199,236.02933374,236.10020509,237.315,236.08090648,236.33574741,236.02576048,180.49948479
2023-10-06,245.7966732,238.46,245.87516749,245.85288577,245.71382448,249.9075,245.45148778,245.07295148,245.74162631,201.45996771
2023-10-09,252.54292117,246.78,252.47731857,252.64261828,252.77459918,256.49,252.73033908,252.67121995,252.74493475,203.86929718
2023-10-10,257.02088706,255.0,257.00165817,257.0700218,257.14136179,258.6,257.09987587,257.07141282,257.0913205,213.36269263
2023-10-11,258.64473805,258.88,258.59451971,258.68703319,258.73127192,261.9,258.84343577,258.80907951,258.77977096,231.65027057
2023-10-12,261.91549947,261.09,261.88592834,261.98756732,262.11438918,264.341,262.07742417,262.06846228,262.08483636,210.21328213
2023-10-13,261.12298986,262.91,261.06633769,261.19752525,261.32982933,265.95,261.3195929,261.80323762,261.32444868,202.27842421
2023-10-16,262.56564572,261.45,262.53872094,262.60888957,262.82052537,265.19,262.63976285,262.68922971,262.65866425,205.22677342
2023-10-17,263.33630396,261.32,263.32418665,263.40677423,263.62873557,265.86,263.43811392,263.52734295,263.46549098,208.68266215
2023-10-18,263.80411916,265.13,263.77496335,263.87468913,264.04616972,265.85,263.87893851,263.76433062,263.93923704,192.4530507
2023-10-19,256.30598485,264.8902,256.34097493,256.30716857,256.57693998,264.68,256.03974104,255.77365567,256.28021586,221.65816473
2023-10-20,244.18996029,253.25,244.22403725,244.1533869,243.4447989,259.4,244.29055352,245.00417258,244.09255685,201.77302105
2023-10-23,245.544224,243.96,245.51172375,245.58615933,245.74844925,248.3683,245.59954823,245.37273544,245.64224406,197.99420317
2023-10-24,250.79426069,249.92,250.78035014,250.83218754,250.8349843,252.19,250.8585137,251.0896378,250.88102059,256.03808657
2023-10-25,247.50501199,253.35,247.45911876,247.53800926,247.45072648,254.32,247.53048635,247.88202044,247.62281821,220.42637003
2023-10-26,239.44664236,245.84,239.40566982,239.49116454,239.66989498,247.1188,239.70473984,240.09196097,239.59050861,225.20899635
2023-10-27,239.25264581,240.93,239.24100867,239.301947,239.42850287,242.3911,239.28968242,239.15337987,239.37580614,229.44239383
2023-10-30,239.6259494,242.19,239.61330623,239.67129205,239.72783786,242.22,239.74119785,239.6326624,239.73446471,215.81994725
2023-10-31,242.03886371,245.2,242.01439301,242.02942534,242.19335514,244.0899,242.0645694,242.26062663,242.04306946,250.81767776
2023-11-01,243.05256363,245.1,243.02246905,243.07138781,242.98938216,247.49,243.10225498,243.35678604,243.12572808,273.4893787
2023-11-02,250.1224333,248.7,250.23677579,250.64105472,250.70670323,252.1,250.62331366,250.65305876,250.67110599,263.39079583
2023-11-03,243.37676726,250.36,243.33737286,243.40569533,243.5083366,246.29,243.52695352,243.63918932,243.48741445,211.75704146
2023-11-06,238.15382973,247.21,238.19157258,238.13191269,238.05034126,247.3,238.21120794,238.3377372,238.10229835,238.62166062
2023-11-07,241.68941805,242.27,241.69718482,241.73326605,241.8147027,244.86,241.54919701,241.54851881,241.75038554,257.95607856
2023-11-08,242.04454165,243.47,242.02588119,242.08019425,242.16644776,244.01,242.19280331,242.33216554,242.13454566,268.50381613
2023-11-09,244.25744947,243.25,244.2344369,244.32878309,244.73694554,247.75,244.39075722,244.69004791,244.40422066,235.25434041
2023-11-10,252.09234562,248.96,252.10264213,252.19105715,252.21063254,253.98,252.16524379,252.08619313,252.1865267,234.34393512
2023-11-13,255.58242815,256.65,255.57295743,255.62356755,255.70674436,257.69,255.67036004,255.69483193,255.66247928,242.07341759
2023-11-14,260.23893765,261.0,260.22614339,260.27622934,260.27439433,261.7988,260.31121806,260.32560323,260.31650847,239.83460198
2023-11-15,251.73758946,267.54,252.32236411,257.62843055,257.58217745,265.5067,257.69978067,257.67805375,257.6636453,236.02641274
2023-11-16,240.52707854,256.18,240.53497503,240.62342114,240.66503697,244.8,240.81311865,240.72914959,240.68468979,280.34986992
2023-11-17,248.98620171,243.97,249.005177,249.08297326,249.28460718,252.035,248.98939659,249.27858765,249.06596526,213.29331035
2023-11-20,257.9815962,250.01,258.09318851,257.98554773,257.85416233,261.45,257.60632377,257.57533613,257.82642372,224.34119501
2023-11-21,262.43196747,261.0,262.39514247,262.47704593,262.33369165,264.6,262.5945862,262.68277853,262.53891757,230.38146694
2023-11-22,264.87674374,266.0,264.82473017,264.93858231,265.11893685,268.25,265.14949749,265.13240059,265.06316419,198.49140157
2023-11-24,265.45057071,264.01,265.4558086,265.48299452,265.55370475,266.41,265.55300089,265.58300116,265.50149706,189.16698381
2023-11-27,268.39026624,266.5538,268.37175476,268.47557198,268.43844651,269.95,268.5458289,268.63184164,268.52353639,185.08081901
2023-11-28,276.03253364,269.09,276.04336626,276.09331404,276.21868738,278.7,275.94961535,275.94171495,276.09759952,234.48504487
2023-11-29,288.49455242,281.0,288.52201132,288.54310848,288.91911461,292.365,288.36140353,288.31780738,288.51107623,236.1161242
2023-11-30,292.54859114,291.96,292.54380809,292.61021241,292.4647523,296.2,292.65370978,292.82599353,292.66031858,296.65966113
2023-12-01,294.91788163,297.15,294.92032097,294.95936459,294.90406448,296.85,294.96074591,294.97474016,294.99225078,263.0020245
2023-12-04,286.47305857,298.64,286.51556831,286.41079058,286.13397249,295.0,286.58627016,286.58404388,286.40604293,219.01449911
2023-12-05,290.18338509,286.33,290.10870864,290.24852827,290.39078878,292.81,290.30438345,290.33121314,290.33061739,256.28591685
2023-12-06,290.6784542,296.0,290.55242182,290.76103492,291.21226142,296.15,290.79611661,291.20750262,291.0445832,222.77249582
2023-12-07,292.38840464,290.24,292.427634,292.42420177,292.59392674,294.37,292.27520461,292.31633197,292.4047724,248.55435442
2023-12-08,296.93965395,295.64,296.95129896,297.01780386,297.07034461,298.94,297.01817478,296.87355878,297.0454634,227.03698462
2023-12-11,298.19714735,300.03,298.2171791,298.21940166,298.10716454,300.11,298.17432342,298.340848,298.22622875,216.91806703
2023-12-12,305.75568665,302.94,305.76940385,305.80331062,305.89141352,307.88,305.71787805,305.69820026,305.79756467,203.87708316
2023-12-13,311.49212454,307.15,311.53799748,311.50486917,311.32998714,316.19,311.599269,311.49820948,311.46290418,270.67090854
2023-12-14,303.41280562,318.95,303.42686209,303.3178087,303.19514121,318.0,303.59155014,303.83982684,303.28894218,235.05712442
2023-12-15,306.62506765,305.0,306.62980625,306.71345388,306.77966638,309.05,306.5621277,306.7419491,306.74136945,237.699176
2023-12-18,307.2268078,308.17,307.21377282,307.31280283,307.32805528,309.43,307.34879147,307.33965054,307.37725144,224.95696153
2023-12-19,308.73102375,309.5,308.72184734,308.75726585,308.79984325,310.88,308.84535334,308.89071222,308.79451211,223.44858642
2023-12-20,303.85435251,309.14,303.81936901,303.8956181,304.22932865,308.0,303.82537196,304.23476021,303.97678069,206.46293376
2023-12-21,298.85661451,305.65,298.82384749,298.85600043,298.7791379,304.11,299.00994805,299.18799608,298.95522058,193.47701231
2023-12-22,298.84512849,301.0,298.84354367,298.87426167,298.98059045,301.0,298.886807,298.89948289,298.90821488,238.81017203
2023-12-26,300.18955959,301.27,300.18746755,300.23175803,300.20084469,302.0,300.33094927,300.26699327,300.26017876,192.72571996
2023-12-27,297.51767353,301.27,297.46553633,297.52531912,297.52737202,300.98,297.69738649,297.8707379,297.60247156,241.73689976
2023-12-28,295.14805052,299.0,295.13999444,295.15068367,295.1095389,297.94,295.21185108,295.20832588,295.19316754,240.17706324
2023-12-29,294.34611017,296.75,294.32930835,294.37553269,294.38576166,296.74,294.44752977,294.54923068,294.42887911,224.15359097
2024-01-02,288.45395098,300.34,288.42873191,288.45282175,288.56119913,292.31,288.47056342,288.53934117,288.54327574,214.17298948
2024-01-03,286.53790785,291.645,286.50865222,286.59179913,286.63799054,295.36,286.70098358,286.64495441,286.65145082,253.71597786
2024-01-04,284.60467065,293.52,284.55130932,284.62871818,284.9288228,297.5,284.70490507,284.94372979,284.73013755,223.06019125
2024-01-05,283.27191103,284.84,283.24391554,283.30613293,283.35917501,286.66,283.36701729,283.4512881,283.36053079,300.61820891
2024-01-08,288.78226447,285.0,288.78395558,288.84310813,288.732949,290.75,288.86269273,288.60575612,288.86635885,260.19285228
2024-01-09,297.75294325,293.87,297.76900373,297.83330619,297.84268298,301.1,297.83030251,297.77185334,297.82463501,281.66173977
2024-01-10,312.52507977,306.57,312.46716311,312.62549093,312.6193622,316.58,312.68319063,312.59644663,312.70246906,283.18261406
2024-01-11,321.31775756,321.0,321.2946578,321.40655015,321.54716023,325.5,321.42705697,321.43424062,321.48186022,219.86420867
2024-01-12,325.85946485,325.0,325.84625164,325.92265729,326.00687993,330.4,326.03595696,326.27388323,325.95879606,250.50943212
2024-01-16,330.3547757,329.5,330.34804636,330.42293269,330.36737368,333.3299,330.45140266,330.23690749,330.46628038,298.55194508
2024-01-17,327.65708966,333.27,327.63098042,327.68353906,327.74890607,332.47,327.59558599,327.54675039,327.78983319,240.72684652
2024-01-18,335.29017381,336.73,335.28282868,335.35583718,335.2276322,338.68,335.39834718,335.54354639,335.40498725,226.01198778
2024-01-19,336.60140642,341.92,336.55561175,336.59047439,336.55582761,340.42,336.7778848,336.7462282,336.65504117,251.65636628
2024-01-22,346.10438089,347.33,346.08085389,346.18337332,346.24595334,350.6,346.33550962,346.31363893,346.24860932,278.80913638
2024-01-23,342.13878916,349.5,342.10266716,342.12519686,342.10385646,346.165,342.14254233,342.33642769,342.22026845,283.20001681
2024-01-24,343.51885216,349.0,343.39052992,343.60321341,344.11781614,348.015,343.62614028,344.08976578,343.8678622,272.49431641
2024-01-25,339.41342314,344.76,339.38142603,339.46532126,339.40315665,344.05,339.48915239,339.56626702,339.5980548,271.15879054
2024-01-26,341.63077359,341.2,341.59911376,341.70396977,341.73191648,344.39,341.81868404,341.87849323,341.76876916,275.66351609
2024-01-29,343.20073071,344.41,343.15792619,343.24916071,343.13369112,345.5,343.51668095,343.63479408,343.34621195,252.50262824
2024-01-30,344.78682648,349.16,344.76844827,344.82052151,344.77178819,347.7489,344.950133,345.04011227,344.8726721,298.15741986
2024-01-31,338.50675371,345.89,338.48660803,338.51247352,338.53955618,343.99,338.4054762,338.40301015,338.57140428,246.36284821
2024-02-01,338.42977759,343.41,338.44268145,338.40969508,338.41922307,342.44,338.2761905,338.29679191,338.42851964,223.91367452
2024-02-02,343.81361385,346.04,343.84667285,343.82990897,343.88725327,346.43,343.7451532,343.80313548,343.79483155,241.16856341
2024-02-05,341.83314463,349.97,341.92342523,341.82089924,341.69417695,345.8,341.87983732,341.98288832,341.76893084,254.70279423
2024-02-06,340.27637239,346.99,340.29108632,340.1010644,340.03377014,347.75,340.02843835,339.9949368,340.12848474,240.84919341
2024-02-07,361.89483733,354.47,361.86345395,362.02997476,362.1734011,366.27,361.95033085,361.78123866,362.11649605,257.65115361
2024-02-08,367.15411809,369.05,367.13170449,367.20655307,367.31308759,371.7688,367.21154707,367.18579926,367.26173388,259.86863088
2024-02-09,377.42065557,375.0,377.47311486,377.51258065,377.60621423,380.84,377.25279728,377.32328255,377.50288997,255.17605536
2024-02-12,372.18539544,381.55,372.13837659,372.14739864,372.21334744,376.97,372.13929282,372.47231426,372.20692378,265.91465161
2024-02-13,367.43672563,374.84,367.2866398,367.59657502,367.75796451,374.4,367.84990404,367.70669052,367.79621204,274.27737988
2024-02-14,368.97908295,373.0,368.94288578,369.03933166,369.10842293,375.18,369.43335929,369.72532193,369.14646122,236.75019967
2024-02-15,364.97387205,372.99,364.94006049,364.94610122,364.89079451,369.79,365.01671541,365.04289453,365.024957,225.04899243
2024-02-16,367.72665537,372.5,367.70026179,367.75099423,367.987182,371.2,367.72704467,367.59230778,367.85643538,232.30189208
2024-02-20,340.62343094,372.91,342.37425295,365.4437432,365.61909308,369.47,365.50019621,365.59149991,365.52309954,237.88669164
2024-02-21,268.00336472,294.0,267.96329282,267.44722083,267.63384522,276.0,267.67101273,267.72549387,267.56541887,533.81847575
2024-02-22,270.41020218,277.0,270.40698788,270.50618063,270.69414961,276.88,270.59940976,270.64622744,270.59910945,338.8609725
2024-02-23,279.86900307,278.0,279.84695147,280.10047756,280.03342128,284.37,280.04228968,280.05271125,280.20123692,207.76799069
2024-02-26,304.76777741,289.7,304.81951097,304.89823504,305.46499236,313.88,304.30942756,304.44427081,304.81425544,282.8329327
2024-02-27,315.56570198,322.85,315.53957983,315.54423275,315.60678064,327.58,315.86946151,315.81744155,315.66449591,304.63613296
2024-02-28,312.1562208,323.94,312.08492662,312.4144855,312.39285404,342.7708,312.75323992,312.68694819,312.55301999,265.65125157
2024-02-29,312.07504708,319.32,312.03648099,312.1247247,312.2605596,320.69,312.26154458,312.52164255,312.21813806,252.97948868
2024-03-01,301.24038749,315.895,301.23955886,301.18590227,301.14551993,314.75,301.11979078,301.1741706,301.25896207,241.00653826
2024-03-04,297.61825648,304.0,297.54448794,297.61525396,297.55391561,302.5,297.70125979,297.59690286,297.79234708,228.76018872
2024-03-05,289.85362907,300.188,289.86945003,289.03887127,288.90147048,297.55,289.03566694,288.96084421,289.09319242,245.1139949
2024-03-06,282.4728149,304.5,282.51295062,282.17152637,282.10786768,300.01,282.41473423,282.57297931,282.18416074,252.6837009
2024-03-07,284.6207877,282.6,284.62027006,284.79758827,284.76307647,288.13,284.90323852,284.596714,284.84060682,229.9193275
2024-03-08,282.38941762,288.0058,282.41809049,282.36162572,282.47800806,288.5,282.31926694,282.40223556,282.32614589,264.88742671
2024-03-11,284.24029279,286.205,284.28291172,284.3920474,284.57540565,286.8584,284.4014074,284.2932698,284.37271447,233.68992561
2024-03-12,284.15884748,290.0,284.12020812,284.18298511,284.17982732,287.45,284.29411285,284.36377594,284.27026225,250.72147456
2024-03-13,288.88415035,288.3,288.90440811,289.00327353,289.12086134,292.79,289.36141491,289.24181731,289.06843169,300.53092004
2024-03-14,286.76335961,298.0,286.74098219,286.69319204,286.71705376,314.75,286.75297758,286.74517933,286.73973893,270.15634058
2024-03-15,283.46441786,288.3,283.46647834,283.46188103,283.57340531,287.29,283.47491855,283.65190858,283.4828674,245.8432753
2024-03-18,283.81056044,294.99,283.79732903,283.83622098,283.77830428,286.64,283.91379053,283.78340403,283.88880933,256.95344481
2024-03-19,280.73763643,285.87,280.73078894,280.77229424,280.81472599,284.15,280.7606799,280.61974179,280.84835639,238.68313146
2024-03-20,280.5390897,285.28,280.53597078,280.5222158,280.44260619,283.77,280.49152693,280.35979831,280.54116749,236.46094322
2024-03-21,286.35002357,288.08,286.37822537,286.41310288,286.37102416,290.14,286.50288853,286.30211589,286.42935965,265.45016416
2024-03-22,288.13107773,292.9375,288.11156716,288.14267476,288.36572309,290.8988,288.27286561,288.34497625,288.19755021,239.8998448
2024-03-25,284.43822299,289.745,284.41704128,284.43985037,284.46061728,288.29,284.53118578,284.50907602,284.50653065,243.91418931
2024-03-26,285.54951709,288.0,285.49401539,285.58213056,285.49146389,288.25,285.7665975,285.74155116,285.67739163,258.37546403
2024-03-27,283.05902603,291.16,283.05951617,283.03686576,283.07118069,299.44,282.98475121,283.25607849,283.04872319,260.17635906
2024-03-28,283.45179307,284.0,283.39934298,283.5372551,283.52556821,285.1,283.64191022,283.60077908,283.63225345,254.90502901
2024-04-01,280.10921665,286.9,280.12188526,280.12374451,280.03678501,285.79,280.23872879,280.52202068,280.1673247,242.2947749
2024-04-02,273.4524601,280.8045,273.45777305,273.41160104,273.50329598,275.34,273.48618392,273.45472229,273.47225301,208.52920463
2024-04-03,271.3671467,273.77,271.31325724,271.43924345,271.70819118,273.9,271.47632771,271.58428451,271.55216256,239.56025972
2024-04-04,268.93467016,274.0,268.88768849,269.11691031,269.40745972,286.69,269.30430706,269.74042094,269.36945351,226.2950709
2024-04-05,268.12999978,271.335,268.12961095,268.21192289,268.21879055,283.535,268.2578092,268.26449693,268.25848711,224.35083731
2024-04-08,267.32644292,270.75,267.29830419,267.33121892,267.39686106,283.535,267.35914522,267.31515508,267.38881589,249.58378641
2024-04-09,276.48452114,271.5,276.45110886,276.6157143,276.68276836,279.55,276.7110365,276.51191038,276.70904186,229.06917476
2024-04-10,279.32703591,280.39,279.26374437,279.4712166,279.43682126,282.57,279.65532494,279.56580192,279.55114442,264.54230977
2024-04-11,282.14392501,283.746,282.07933555,282.22573786,282.11107179,285.56,282.39631396,282.41529501,282.334926,271.03571614
2024-04-12,280.14332221,284.57,280.15207363,280.14380238,280.11358265,283.86,280.21195892,280.60086868,280.1474084,265.68700257
2024-04-15,274.21721125,282.909,274.22832223,274.20187855,274.44930111,286.5224,274.2083849,274.55381638,274.24851852,234.55981245
2024-04-16,273.71705236,279.07,273.68265756,273.77293014,273.79342005,276.5,273.88405898,273.74587458,273.83706406,257.83112278
2024-04-17,277.427348,278.4127,277.41854743,277.4595541,277.38260316,280.88,277.56669785,277.75116148,277.48266761,306.84642378
2024-04-18,281.25037836,282.25,281.23212929,281.29500031,281.24451037,284.3733,281.37673198,281.33002891,281.32944951,301.57549721
2024-04-19,279.95565042,282.88,279.88722886,280.02338318,279.97214699,284.88,280.29545466,280.19981169,280.10859383,289.90951783
2024-04-22,279.79141205,282.7,279.90241917,279.80767114,279.78919289,282.98,279.48767755,279.49889666,279.72949849,252.13900479
2024-04-23,291.66825081,284.89,291.73037321,291.6700606,291.8544459,294.23,291.38121351,291.03905692,291.59458866,264.198974
2024-04-24,293.34411676,304.81,293.33525497,293.41744856,293.3804693,295.11,293.40906653,293.50274118,293.46609542,265.03443392
2024-04-25,286.87881909,292.94,286.96174267,286.78833159,286.92529929,291.13,286.62055228,286.55352228,286.71381075,283.1407507
